"CUSTOMER_WID","VISITS_NUM"
307578809,1
307578821,2
307578917,2
307578992,11
307579008,10
307579020,1
307579025,16
307579040,3
307579091,3
307579110,2
307579191,1
307579211,6
307579218,3
307579265,3
307579287,1
307579311,4
307579430,3
307579435,20
307579450,9
307579451,18
307579551,13
307579553,7
307579654,3
307579656,8
307579686,7
307579709,1
307579713,13
307579765,4
307579769,25
307579774,3
307579833,16
307579835,20
307579838,8
307579841,8
307579852,4
307579879,5
307579907,7
307579968,1
307579980,8
307580011,1
307580013,24
307580057,7
307580063,9
307580086,5
307580093,4
307580105,1
307580179,18
307580190,6
307580214,13
307580215,5
307580237,4
307580242,13
307580330,8
307580387,3
307580429,20
307580526,4
307580781,2
307580830,2
307580846,7
307580851,4
307580855,5
307580913,1
307580988,1
307581040,11
307581051,1
307581058,2
307581069,6
307581143,1
307581160,3
307581207,8
307581260,5
307581271,4
307581273,13
307581277,11
307581322,24
307581328,5
307581363,1
307581391,3
307581395,5
307581487,2
307581513,1
307581551,15
307581558,5
307581621,8
307581650,2
307581659,2
307581697,10
307581702,6
307581806,6
307581830,23
307581837,1
307581870,1
307581912,7
307581921,9
307581922,1
307581940,3
307581943,4
307582028,3
307582070,2
307582155,1
307582163,1
307582201,2
307582237,3
307582238,10
307582266,5
307582280,1
307582282,6
307582307,2
307582378,3
307582396,7
307582422,25
307582442,2
307582458,2
307582475,1
307582483,5
307582491,6
307582526,3
307582527,1
307582582,5
307582622,1
307582634,1
307582644,6
307582645,4
307582713,4
307582726,4
307582753,5
307582769,1
307582872,10
307582945,4
307582947,2
307582959,3
307582986,12
307582996,1
307583028,1
307583196,2
307583212,8
307583244,6
307583252,6
307583283,15
307583319,2
307583341,8
307583364,5
307583374,4
307583383,14
307583391,11
307583508,16
307583532,5
307583544,2
307583602,3
307583646,4
307583685,1
307583691,37
307583739,3
307583773,5
307583874,16
307583889,4
307583911,4
307583916,3
307583923,13
307584002,1
307584022,2
307584033,2
307584107,4
307584111,2
307584124,2
307584131,17
307584216,1
307584228,23
307584231,19
307584324,1
307584359,2
307584440,3
307584442,1
307584445,22
307584457,23
307584465,2
307584470,2
307584526,10
307584530,5
307584532,11
307584543,11
307584564,3
307584629,4
307584634,2
307584660,16
307584661,3
307584669,4
307584740,15
307584746,1
307584869,10
307584870,1
307584872,2
307584892,7
307584906,1
307584940,12
307585044,6
307585076,5
307585096,4
307585161,13
307585200,5
307585210,10
307585325,5
307585406,1
307585414,16
307585435,8
307585509,11
307585534,6
307585546,5
307585550,3
307585622,2
307585693,9
307585721,8
307585725,2
307585735,12
307585736,3
307585738,8
307585745,17
307585794,2
307585822,3
307585861,1
307585914,1
307585947,2
307585965,5
307586064,7
307586178,3
307586182,6
307586278,1
307586310,22
307586345,1
307586430,3
307586538,3
307586572,4
307586640,21
307586726,24
307586758,16
307586771,3
307586792,3
307586798,3
307586804,12
307586943,2
307586948,12
307586965,2
307586980,2
307587000,1
307587103,11
307587105,15
307587125,2
307587139,15
307587226,6
307587258,4
307587277,3
307587279,6
307587320,5
307591368,6
307591798,1
307592230,2
307592806,4
307592909,3
307593122,3
307593146,1
307593147,9
307593233,2
307593411,1
307593446,1
307593554,10
307593845,10
307594112,5
307594172,3
307594223,5
307594230,19
307594326,26
308305823,3
309127844,22
310788689,9
310789020,10
311622549,19
311623294,14
320782876,7
320783098,9
328317543,19
328330839,10
329165688,16
330010680,28
330854991,4
332540437,8
337648332,6
338502755,5
338502868,10
338503085,6
338505878,9
339355147,16
340220958,3
340221412,13
344474014,9
346176988,15
348731447,19
352149090,5
354710026,2
358139752,4
361574956,5
361575036,6
361575053,12
364151023,17
367596223,3
369342529,4
372829097,1
373705520,3
374574893,14
375444016,7
377203021,10
377203142,4
378959692,7
378959897,27
378959941,10
378960663,10
380722079,24
380722757,13
383343876,12
383344284,3
383344538,25
385101354,2
385101692,6
385979174,23
386858925,4
386859150,14
390366136,9
392136519,18
392136944,2
394781914,7
398322393,3
398322907,4
399211907,6
400102133,35
400102432,6
402762937,13
402763131,15
404545732,3
404545907,18
404545953,23
405436655,20
415294133,3
422300537,10
424919957,4
426730315,16
427970998,13
429760023,6
431844676,9
434959397,9
437702788,37
438001747,33
438002211,2
438002566,24
438002567,3
438921458,1
439839025,13
439839181,1
440756409,4
441674568,1
441675733,32
443512383,18
443513790,19
444434346,15
444434727,22
445350754,2
445350828,2
445350863,32
445352118,17
445352301,28
449961641,2
449962560,13
451818316,6
451819503,5
452739797,27
452739871,10
453671832,15
453672016,12
456456941,10
457385168,4
458318635,7
463912319,14
463912406,14
463913292,11
464848358,10
464848387,13
464849458,2
464849470,2
467631574,16
467631695,7
470436482,20
471229949,6
477042212,2
477861935,16
477958790,3
477976218,24
477976554,2
477976558,7
478916855,15
478920507,9
479709404,12
480396614,3
480506026,3
480542265,2
480826690,2
483661958,18
484036520,23
484326807,16
484406989,23
484622757,15
486527073,2
487422951,2
487973508,14
489421065,9
490334892,23
490714665,3
490962100,20
491292658,10
491831452,13
492009711,10
492221540,12
492238784,4
493205332,8
494137406,14
494138200,6
494141436,13
494376503,3
494831394,5
495116006,2
495120821,4
495121066,3
495471451,9
496856029,2
497126293,6
497696075,7
497998284,2
498215250,15
498947118,13
499018671,32
499020291,13
500943300,5
502868221,8
502869252,6
502869410,4
503836151,1
503836370,4
504802948,12
504803422,2
505790906,12
505791880,3
505791881,8
506756263,5
506762052,2
507723875,3
509662974,3
509663089,3
509663626,7
509665433,5
509672015,6
509672730,6
509673153,27
510636759,3
511606711,21
511607367,9
512586122,1
513564298,12
513565259,20
515510773,9
515511835,8
516485480,15
517463330,19
518439713,2
520395298,14
522358208,2
522358318,12
524329676,1
525309899,7
525310543,5
526292683,9
529243937,20
533201066,2
536162300,2
537150718,4
538139481,14
538139884,2
539134531,10
540125173,8
540125829,23
543110827,2
544097687,16
544098004,12
544098020,4
544098023,14
545097375,6
545097490,3
546096891,2
546097617,6
546098269,14
548990054,12
550632367,19
551996094,15
551997143,5
552623744,3
552721544,8
552992497,25
552992599,20
553238273,4
554999760,16
556997215,18
557261741,15
558006254,5
558402342,22
561025280,3
564482278,17
565031054,3
565548629,9
565589560,7
566043737,17
567042638,2
567532539,6
568050871,14
570088793,6
570262467,4
571460208,13
572060521,4
572273627,13
572357227,2
572495020,7
573228931,15
573613533,3
573683323,28
574040228,17
574453427,5
574737807,8
574794272,19
575285758,5
575795624,2
578055198,17
578193953,2
578922754,27
579608307,5
580357610,3
580905959,13
581669981,6
582132226,13
582333832,4
582364840,17
584185901,15
584776022,13
585150660,2
585152773,5
586161712,6
586163763,1
587172073,3
588491880,12
588492417,12
588492418,9
590555552,11
591829698,2
592556405,11
592564200,2
593285507,17
593562149,8
593562161,5
593562845,10
595609365,16
599137385,3
599260588,15
599650752,4
599686818,3
600060393,13
600336730,2
600670336,13
601673347,16
601881364,21
602277559,13
603658584,5
603697326,11
604355994,13
606285274,2
606413872,14
606736951,16
607711724,1
607746454,4
607748069,16
609771883,10
613501190,7
614819541,16
614850864,10
615824701,5
615849125,13
615849396,5
615850202,6
615852161,4
617502356,2
620130178,16
620946066,13
620948998,18
621086896,7
621109472,2
621209384,1
621556351,2
621964120,3
621964497,12
622976958,2
622978649,2
623178735,9
623379783,11
623672218,6
624637680,13
624999408,18
627052248,16
627053225,15
627167234,12
628069288,2
628070793,14
628071998,14
628568861,12
629088882,6
629088883,6
629424255,20
629618587,4
630109128,2
631128922,2
631129041,9
632089693,4
632095975,1
636229752,7
636230424,5
636763011,13
637225148,2
638367867,3
640315662,6
640317061,2
640317756,9
642353609,2
642355161,12
643367187,12
644405657,12
644713409,8
648970402,5
649511873,6
651195876,7
651610246,12
651830512,3
651899846,16
652592441,7
652895756,5
653124658,3
656358254,5
657563854,7
657714658,4
659765302,15
659766361,2
659767002,12
659767261,16
659913967,7
663864388,12
664893746,1
664900496,16
665929581,2
665929583,2
667980486,5
670332390,15
671054476,6
671055598,6
672083883,6
672084303,8
675177294,6
678249188,2
678279696,12
681350997,2
681351916,3
682306296,2
682775704,2
682775934,13
682784243,2
683945323,3
683945324,16
685098520,16
686237757,12
686239048,8
687388442,3
688525925,2
689665395,2
690819443,2
690819535,2
690819544,9
690820074,4
693116880,4
694259383,1
694259818,5
694267249,2
696544921,11
698830014,8
698830133,3
698830253,1
699978172,4
701126503,2
701127070,2
701127512,8
701127816,14
702274583,6
702274793,4
703445432,6
704585631,2
706876281,13
708024384,4
709180380,4
709180934,6
714898218,2
714898963,8
714899200,3
716052076,2
716052912,6
717203050,4
717203707,10
718347561,5
722939806,5
722939808,3
722939897,9
722940681,2
725241232,4
725242198,3
727553323,6
731004234,5
731005671,10
731005778,10
732158469,2
732158567,3
732158990,2
733318466,2
734478424,6
734478634,4
735626767,5
740255118,2
740256048,3
741404753,7
741405517,2
743726715,12
744886900,3
747196136,5
749515582,12
749515783,1
751837202,12
751838612,8
751838728,7
751838729,11
752999868,2
756464032,5
756465555,3
759945379,15
761107024,7
761107027,3
761107508,13
763427722,6
763427886,2
769245348,5
772729271,11
772729276,5
772729390,9
772729502,6
773895237,3
773896005,13
775063637,13
775063860,12
775064186,6
775065048,10
776066317,4
776231484,8
776231811,2
782057337,5
782057660,8
782057988,11
783222525,9
784396765,2
784398167,5
784398168,4
785560170,4
785560725,6
787885080,3
789054471,11
790227523,13
790228061,3
790228377,11
791396910,3
791397687,7
793742310,2
793742427,2
796076970,3
796077392,2
796078126,9
797256015,9
799611270,7
799611901,6
804310619,4
805490937,10
805491030,8
805491341,5
805491753,11
807842952,1
807843047,7
812522994,9
813701705,1
814872125,7
814872345,2
814872866,2
820738085,2
823117045,7
826641527,7
826641639,5
828989692,2
830167017,2
831344644,7
832522155,5
832523145,5
833698930,6
834872707,3
837221123,2
838401408,2
839581625,1
839582813,4
839583239,4
840756521,2
840756917,5
840756918,6
840757030,2
841948876,4
843123100,5
843124062,11
846667449,7
850204785,4
850205758,4
851389559,2
852565444,5
853760012,4
854945235,2
854945339,4
857301081,7
858488161,3
858493005,1
858493668,7
859670846,3
859671281,6
859671819,3
860856065,2
862044366,2
864409364,9
864410342,4
866788341,4
870345405,3
870346162,4
871526058,4
871526721,5
875082215,8
876272346,2
877456958,4
877457714,4
878644326,6
878644549,5
878645306,7
878645321,2
879837435,3
879837758,3
879837866,2
879837868,3
879838079,10
879838083,10
884590113,2
885775229,6
885775447,4
885775553,1
885775883,4
891723222,5
892921198,5
894107076,6
894107499,10
895304057,4
895304071,4
895304719,2
895305271,1
896491620,7
896492065,7
896492232,1
897684226,4
900063722,6
901253941,10
901255142,4
902443793,2
902444350,4
903639157,5
903639497,8
904838433,5
908406204,4
909607726,6
913188803,2
914387478,5
914388893,4
916776987,3
919170525,6
921567825,5
926356488,10
926356921,2
926356924,8
926357235,2
927551263,5
928750471,2
928751558,5
928751677,5
929954192,2
929954405,2
933540818,5
934743054,4
934743794,7
935941980,4
943144082,6
944345726,7
946748515,5
946750026,4
947951927,8
952763326,4
953960515,3
955165469,2
955165795,3
956368043,3
956368156,2
957567988,6
957568205,3
958775179,6
958775292,2
959979626,3
959979844,3
959979951,4
961178310,12
961178404,1
961178735,4
961179514,1
962393503,4
962393724,4
962393835,3
962394053,5
967208815,2
967210126,4
968417436,5
968417974,1
969619000,3
969619329,3
969619662,3
969620327,5
970827695,6
970828912,3
970829010,5
970829024,1
970829125,2
970829231,2
970829234,5
970829333,9
970829347,2
972030923,2
972032019,3
972032447,5
975656899,4
975656902,1
975657237,4
976857044,7
978073966,3
978074285,5
979273242,3
980483135,5
982904241,7
985314714,5
986526324,3
986526431,5
986526551,1
986526779,4
986527429,5
986530730,5
986531062,4
987740085,5
987740300,5
987741744,6
988955761,2
988956403,2
991374643,1
992577422,7
993789245,7
993790224,5
995011726,7
995012160,5
995012493,8
996219757,3
996220412,6
996220415,3
997434958,5
999852472,5
1001065061,7
1001066371,3
1002283786,7
1004715564,1
1004715616,1
1004715731,1
1004715945,5
1004716057,4
1005927076,5
1009563161,5
1010788771,2
1010788991,3
1010789101,1
1010789300,9
1010789415,7
1010789641,4
1011996595,7
1011997236,5
1013210803,3
1013212198,9
1013212205,8
1014433554,7
1016866749,6
1016867493,1
1018090028,6
1018090912,5
1018091219,5
1018091332,7
1019307770,3
1019307771,3
1020524768,5
1020524980,5
1021746527,4
1025397218,2
1026618160,4
1029065538,5
1029066515,4
1030283216,5
1030283549,3
1031503546,9
1033943062,5
1036385952,1
1036386280,5
1036387787,1
1037609598,2
1037610254,4
1038832961,8
1040054922,5
1043729507,5
1043729509,1
1044945569,5
1046177402,2
1047397884,8
1047398103,2
1047398428,5
1048623891,2
1048624550,4
1051062745,4
1052291366,1
1052291698,5
1053513548,6
1055967618,2
1057188903,6
1057189452,8
1057189453,3
1060860057,1
1060860171,1
1062090839,2
1063316728,3
1064550033,3
1064550151,8
1064550368,1
1065765674,3
1068218873,3
1068219408,4
1071902703,3
1073125582,3
1073125583,5
1073126350,7
1073126351,6
1073126682,1
1073126794,4
1073126903,5
1073127011,11
1076808136,5
1076809336,1
1079272987,2
1081726650,1
1082954869,4
1085415079,6
1087864393,2
1089104734,3
1091557215,4
1094019845,1
1096474514,3
1097710292,2
1097711607,2
1098938508,6
1100177378,4
1103868590,4
1105103441,3
1106333560,1
1106334228,5
1106334462,2
1106334685,6
1106334779,1
1106335132,1
1106335143,6
1108790670,5
1111254208,3
1111254531,7
1111254874,2
1111254982,1
1111255196,2
1111255746,4
1112487171,4
1112487275,5
1112488160,3
1112488811,2
1113723510,2
1116193623,1
1117418920,5
1119887060,2
1119887951,1
1119888393,4
1121122648,5
1122363421,1
1122363641,4
1122363971,4
1122364078,4
1123596206,2
1123596320,1
1123596322,4
1123596974,5
1124827522,1
1126061651,2
1126063088,4
1126063194,3
1126063202,4
1128523406,2
1128523408,2
1128523623,4
1128524073,3
1128527033,2
1128527914,5
1128528123,4
1129767914,2
1129767918,2
1129768362,5
1129768930,5
1129769268,3
